,Name,profile_URL,publications_url
0,Alexander Diederich,https://pureportal.coventry.ac.uk/en/persons/alexander-diederich,https://pureportal.coventry.ac.uk/en/persons/alexander-diederich/publications/
0,Bastien Dieppois,https://pureportal.coventry.ac.uk/en/persons/bastien-dieppois,https://pureportal.coventry.ac.uk/en/persons/bastien-dieppois/publications/
0,Elisavet Dimitrokali,https://pureportal.coventry.ac.uk/en/persons/elisavet-dimitrokali,https://pureportal.coventry.ac.uk/en/persons/elisavet-dimitrokali/publications/
0,Edward Djan,https://pureportal.coventry.ac.uk/en/persons/edward-djan,https://pureportal.coventry.ac.uk/en/persons/edward-djan/publications/
0,Aneesha Doal,https://pureportal.coventry.ac.uk/en/persons/aneesha-doal,https://pureportal.coventry.ac.uk/en/persons/aneesha-doal/publications/
0,Trang Doan,https://pureportal.coventry.ac.uk/en/persons/trang-doan,https://pureportal.coventry.ac.uk/en/persons/trang-doan/publications/
0,Dorota Dobrzanska,https://pureportal.coventry.ac.uk/en/persons/dorota-dobrzanska,https://pureportal.coventry.ac.uk/en/persons/dorota-dobrzanska/publications/
0,Joanne Dobson,https://pureportal.coventry.ac.uk/en/persons/joanne-dobson-2,https://pureportal.coventry.ac.uk/en/persons/joanne-dobson-2/publications/
0,Mike Dodd,https://pureportal.coventry.ac.uk/en/persons/mike-dodd,https://pureportal.coventry.ac.uk/en/persons/mike-dodd/publications/
0,Pablo Domene,https://pureportal.coventry.ac.uk/en/persons/pablo-domene,https://pureportal.coventry.ac.uk/en/persons/pablo-domene/publications/
0,Honglin Dong,https://pureportal.coventry.ac.uk/en/persons/honglin-dong,https://pureportal.coventry.ac.uk/en/persons/honglin-dong/publications/
0,James Donnelly,https://pureportal.coventry.ac.uk/en/persons/james-donnelly,https://pureportal.coventry.ac.uk/en/persons/james-donnelly/publications/
0,Valerie Doolan,https://pureportal.coventry.ac.uk/en/persons/valerie-doolan-2,https://pureportal.coventry.ac.uk/en/persons/valerie-doolan-2/publications/
0,Michelle Dorgan,https://pureportal.coventry.ac.uk/en/persons/michelle-dorgan,https://pureportal.coventry.ac.uk/en/persons/michelle-dorgan/publications/
0,Lauren Doyle,https://pureportal.coventry.ac.uk/en/persons/lauren-doyle,https://pureportal.coventry.ac.uk/en/persons/lauren-doyle/publications/
0,Carol Drugan,https://pureportal.coventry.ac.uk/en/persons/carol-drugan,https://pureportal.coventry.ac.uk/en/persons/carol-drugan/publications/
0,Les Duckers,https://pureportal.coventry.ac.uk/en/persons/les-duckers,https://pureportal.coventry.ac.uk/en/persons/les-duckers/publications/
0,Jennifer Dudley,https://pureportal.coventry.ac.uk/en/persons/jennifer-dudley,https://pureportal.coventry.ac.uk/en/persons/jennifer-dudley/publications/
0,Dirk Dugdale Duwell,https://pureportal.coventry.ac.uk/en/persons/dirk-dugdale-duwell,https://pureportal.coventry.ac.uk/en/persons/dirk-dugdale-duwell/publications/
0,Ignatius Andrew Duhu,https://pureportal.coventry.ac.uk/en/persons/ignatius-andrew-duhu,https://pureportal.coventry.ac.uk/en/persons/ignatius-andrew-duhu/publications/
0,Yasin Duman,https://pureportal.coventry.ac.uk/en/persons/yasin-duman,https://pureportal.coventry.ac.uk/en/persons/yasin-duman/publications/
0,Michael Duncan,https://pureportal.coventry.ac.uk/en/persons/michael-duncan,https://pureportal.coventry.ac.uk/en/persons/michael-duncan/publications/
0,Ian Dunwell,https://pureportal.coventry.ac.uk/en/persons/ian-dunwell,https://pureportal.coventry.ac.uk/en/persons/ian-dunwell/publications/
0,Hannelie Du Plessis-Walker,https://pureportal.coventry.ac.uk/en/persons/hannelie-du-plessis-walker,https://pureportal.coventry.ac.uk/en/persons/hannelie-du-plessis-walker/publications/
0,Juan Fernando Duque Restrepo,https://pureportal.coventry.ac.uk/en/persons/juan-fernando-duque-restrepo,https://pureportal.coventry.ac.uk/en/persons/juan-fernando-duque-restrepo/publications/
0,Ololade Durodola,https://pureportal.coventry.ac.uk/en/persons/ololade-durodola,https://pureportal.coventry.ac.uk/en/persons/ololade-durodola/publications/
0,Jaque Daniel Jon Simon Durrant,https://pureportal.coventry.ac.uk/en/persons/jaque-daniel-jon-simon-durrant,https://pureportal.coventry.ac.uk/en/persons/jaque-daniel-jon-simon-durrant/publications/
0,Adolphus Chukwunonso Duru,https://pureportal.coventry.ac.uk/en/persons/adolphus-chukwunonso-duru,https://pureportal.coventry.ac.uk/en/persons/adolphus-chukwunonso-duru/publications/
0,Mark Dyer,https://pureportal.coventry.ac.uk/en/persons/mark-dyer,https://pureportal.coventry.ac.uk/en/persons/mark-dyer/publications/
0,Ryan Jaromir Dziadowiec,https://pureportal.coventry.ac.uk/en/persons/ryan-jaromir-dziadowiec,https://pureportal.coventry.ac.uk/en/persons/ryan-jaromir-dziadowiec/publications/
0,Adam Eckley,https://pureportal.coventry.ac.uk/en/persons/adam-eckley,https://pureportal.coventry.ac.uk/en/persons/adam-eckley/publications/
0,Jonathan Eden,https://pureportal.coventry.ac.uk/en/persons/jonathan-eden,https://pureportal.coventry.ac.uk/en/persons/jonathan-eden/publications/
0,Kate Edmondson,https://pureportal.coventry.ac.uk/en/persons/kate-edmondson,https://pureportal.coventry.ac.uk/en/persons/kate-edmondson/publications/
0,Karen Edwards,https://pureportal.coventry.ac.uk/en/persons/karen-edwards,https://pureportal.coventry.ac.uk/en/persons/karen-edwards/publications/
0,Alloysius Egbulonu,https://pureportal.coventry.ac.uk/en/persons/alloysius-egbulonu,https://pureportal.coventry.ac.uk/en/persons/alloysius-egbulonu/publications/
0,Ashem Egila,https://pureportal.coventry.ac.uk/en/persons/ashem-egila-2,https://pureportal.coventry.ac.uk/en/persons/ashem-egila-2/publications/
0,Austine Ehibhatiomhan,https://pureportal.coventry.ac.uk/en/persons/austine-ehibhatiomhan,https://pureportal.coventry.ac.uk/en/persons/austine-ehibhatiomhan/publications/
0,Odalo Micheal Ehi-uujamhan,https://pureportal.coventry.ac.uk/en/persons/odalo-micheal-ehi-uujamhan,https://pureportal.coventry.ac.uk/en/persons/odalo-micheal-ehi-uujamhan/publications/
0,Ahmad Ehsani,https://pureportal.coventry.ac.uk/en/persons/ahmad-ehsani,https://pureportal.coventry.ac.uk/en/persons/ahmad-ehsani/publications/
0,Bernice Ejiogu,https://pureportal.coventry.ac.uk/en/persons/bernice-ejiogu,https://pureportal.coventry.ac.uk/en/persons/bernice-ejiogu/publications/
0,Karthikeyan Ekambaram,https://pureportal.coventry.ac.uk/en/persons/karthik-ekambaram,https://pureportal.coventry.ac.uk/en/persons/karthik-ekambaram/publications/
0,Job Ekolu,https://pureportal.coventry.ac.uk/en/persons/job-ekolu,https://pureportal.coventry.ac.uk/en/persons/job-ekolu/publications/
0,Faris Elasha,https://pureportal.coventry.ac.uk/en/persons/faris-elasha,https://pureportal.coventry.ac.uk/en/persons/faris-elasha/publications/
0,Laura Ellery,https://pureportal.coventry.ac.uk/en/persons/laura-ellery,https://pureportal.coventry.ac.uk/en/persons/laura-ellery/publications/
0,Zac Elliott,https://pureportal.coventry.ac.uk/en/persons/zac-elliott,https://pureportal.coventry.ac.uk/en/persons/zac-elliott/publications/
0,David Ellis,https://pureportal.coventry.ac.uk/en/persons/david-ellis,https://pureportal.coventry.ac.uk/en/persons/david-ellis/publications/
0,Fran Ellis,https://pureportal.coventry.ac.uk/en/persons/fran-ellis,https://pureportal.coventry.ac.uk/en/persons/fran-ellis/publications/
0,Simon Ellis,https://pureportal.coventry.ac.uk/en/persons/simon-ellis,https://pureportal.coventry.ac.uk/en/persons/simon-ellis/publications/
0,Basil Elmasri,https://pureportal.coventry.ac.uk/en/persons/dr-basil-elmasri-elmasri,https://pureportal.coventry.ac.uk/en/persons/dr-basil-elmasri-elmasri/publications/
0,Ahmed Elmasry,https://pureportal.coventry.ac.uk/en/persons/ahmed-elmasry,https://pureportal.coventry.ac.uk/en/persons/ahmed-elmasry/publications/
0,Ibrahim Elmghaamez,https://pureportal.coventry.ac.uk/en/persons/ibrahim-elmghaamez,https://pureportal.coventry.ac.uk/en/persons/ibrahim-elmghaamez/publications/
0,Mark Elshaw,https://pureportal.coventry.ac.uk/en/persons/mark-elshaw,https://pureportal.coventry.ac.uk/en/persons/mark-elshaw/publications/
0,Olusegun Michael Eluyefa,https://pureportal.coventry.ac.uk/en/persons/olusegun-michael-eluyefa,https://pureportal.coventry.ac.uk/en/persons/olusegun-michael-eluyefa/publications/
0,Jen Elvy,https://pureportal.coventry.ac.uk/en/persons/jen-elvy,https://pureportal.coventry.ac.uk/en/persons/jen-elvy/publications/
0,Ahmed Abdelmageed Saad Ahmed Elwakeel,https://pureportal.coventry.ac.uk/en/persons/ahmed-abdelmageed-saad-ahmed-elwakeel,https://pureportal.coventry.ac.uk/en/persons/ahmed-abdelmageed-saad-ahmed-elwakeel/publications/
0,Shirine El Zaatari,https://pureportal.coventry.ac.uk/en/persons/shirine-el-zaatari,https://pureportal.coventry.ac.uk/en/persons/shirine-el-zaatari/publications/
0,Nwabueze Emekwuru,https://pureportal.coventry.ac.uk/en/persons/nwabueze-emekwuru,https://pureportal.coventry.ac.uk/en/persons/nwabueze-emekwuru/publications/
0,Chikezie Emele,https://pureportal.coventry.ac.uk/en/persons/chikezie-emele,https://pureportal.coventry.ac.uk/en/persons/chikezie-emele/publications/
0,Gold Emmanuel,https://pureportal.coventry.ac.uk/en/persons/gold-emmanuel,https://pureportal.coventry.ac.uk/en/persons/gold-emmanuel/publications/
0,Etieno Enang,https://pureportal.coventry.ac.uk/en/persons/etieno-enang,https://pureportal.coventry.ac.uk/en/persons/etieno-enang/publications/
0,Iniobong Enang,https://pureportal.coventry.ac.uk/en/persons/iniobong-enang,https://pureportal.coventry.ac.uk/en/persons/iniobong-enang/publications/
0,Okeoghene Enebeli,https://pureportal.coventry.ac.uk/en/persons/okeoghene-enebeli-2,https://pureportal.coventry.ac.uk/en/persons/okeoghene-enebeli-2/publications/
0,Ikenna Stanley Enebuse,https://pureportal.coventry.ac.uk/en/persons/ikenna-stanley-enebuse,https://pureportal.coventry.ac.uk/en/persons/ikenna-stanley-enebuse/publications/
0,Matthew England,https://pureportal.coventry.ac.uk/en/persons/matthew-england,https://pureportal.coventry.ac.uk/en/persons/matthew-england/publications/
0,Vicki Ensor,https://pureportal.coventry.ac.uk/en/persons/vicki-ensor,https://pureportal.coventry.ac.uk/en/persons/vicki-ensor/publications/
0,Sarah Erian,https://pureportal.coventry.ac.uk/en/persons/sarah-erian,https://pureportal.coventry.ac.uk/en/persons/sarah-erian/publications/
0,Engin Erken,https://pureportal.coventry.ac.uk/en/persons/engin-erken,https://pureportal.coventry.ac.uk/en/persons/engin-erken/publications/
0,Tugra Erol,https://pureportal.coventry.ac.uk/en/persons/tugra-erol,https://pureportal.coventry.ac.uk/en/persons/tugra-erol/publications/
0,Azzouz Essamri,https://pureportal.coventry.ac.uk/en/persons/azzouz-essamri,https://pureportal.coventry.ac.uk/en/persons/azzouz-essamri/publications/
0,Inimfon Essiet,https://pureportal.coventry.ac.uk/en/persons/inimfon-essiet,https://pureportal.coventry.ac.uk/en/persons/inimfon-essiet/publications/
0,Martin Esugo,https://pureportal.coventry.ac.uk/en/persons/martin-esugo,https://pureportal.coventry.ac.uk/en/persons/martin-esugo/publications/
0,Jason Etienne,https://pureportal.coventry.ac.uk/en/persons/jason-etienne,https://pureportal.coventry.ac.uk/en/persons/jason-etienne/publications/
0,Steven Eustace,https://pureportal.coventry.ac.uk/en/persons/steven-eustace,https://pureportal.coventry.ac.uk/en/persons/steven-eustace/publications/
0,Adrian Evans,https://pureportal.coventry.ac.uk/en/persons/adrian-evans,https://pureportal.coventry.ac.uk/en/persons/adrian-evans/publications/
0,Adrienne Evans,https://pureportal.coventry.ac.uk/en/persons/ady-evans,https://pureportal.coventry.ac.uk/en/persons/ady-evans/publications/
0,Hala Evans,https://pureportal.coventry.ac.uk/en/persons/hala-evans,https://pureportal.coventry.ac.uk/en/persons/hala-evans/publications/
0,John Evans,https://pureportal.coventry.ac.uk/en/persons/john-evans,https://pureportal.coventry.ac.uk/en/persons/john-evans/publications/
0,Mark Evans,https://pureportal.coventry.ac.uk/en/persons/mark-evans,https://pureportal.coventry.ac.uk/en/persons/mark-evans/publications/
0,Martin Evans,https://pureportal.coventry.ac.uk/en/persons/martin-evans-2,https://pureportal.coventry.ac.uk/en/persons/martin-evans-2/publications/
0,Martin Evans,https://pureportal.coventry.ac.uk/en/persons/martin-evans,https://pureportal.coventry.ac.uk/en/persons/martin-evans/publications/
0,Michelle Evans,https://pureportal.coventry.ac.uk/en/persons/michelle-evans,https://pureportal.coventry.ac.uk/en/persons/michelle-evans/publications/
0,Shelley Evatt,https://pureportal.coventry.ac.uk/en/persons/shelley-evatt,https://pureportal.coventry.ac.uk/en/persons/shelley-evatt/publications/
0,Emma Eyre,https://pureportal.coventry.ac.uk/en/persons/emma-eyre,https://pureportal.coventry.ac.uk/en/persons/emma-eyre/publications/
0,Ukpai Eze,https://pureportal.coventry.ac.uk/en/persons/ukpai-eze,https://pureportal.coventry.ac.uk/en/persons/ukpai-eze/publications/
0,Dumbiri Ezike,https://pureportal.coventry.ac.uk/en/persons/dumbiri-ezike,https://pureportal.coventry.ac.uk/en/persons/dumbiri-ezike/publications/
0,Obiora Ezike,https://pureportal.coventry.ac.uk/en/persons/obiora-ezike,https://pureportal.coventry.ac.uk/en/persons/obiora-ezike/publications/
0,Alessio Faccia,https://pureportal.coventry.ac.uk/en/persons/alessio-faccia,https://pureportal.coventry.ac.uk/en/persons/alessio-faccia/publications/
0,Leonardo Faedo,https://pureportal.coventry.ac.uk/en/persons/leonardo-faedo,https://pureportal.coventry.ac.uk/en/persons/leonardo-faedo/publications/
0,Mahboobeh Fallah,https://pureportal.coventry.ac.uk/en/persons/mahboobeh-fallah,https://pureportal.coventry.ac.uk/en/persons/mahboobeh-fallah/publications/
0,Stephen Fallows,https://pureportal.coventry.ac.uk/en/persons/stephen-fallows-2,https://pureportal.coventry.ac.uk/en/persons/stephen-fallows-2/publications/
0,Yueping Fang,https://pureportal.coventry.ac.uk/en/persons/yueping-fang,https://pureportal.coventry.ac.uk/en/persons/yueping-fang/publications/
0,Majdi Fanous,https://pureportal.coventry.ac.uk/en/persons/majdi-fanous,https://pureportal.coventry.ac.uk/en/persons/majdi-fanous/publications/
0,Abunur Muslehuddin Faradhi,https://pureportal.coventry.ac.uk/en/persons/abunur-muslehuddin-faradhi,https://pureportal.coventry.ac.uk/en/persons/abunur-muslehuddin-faradhi/publications/
0,Masoumeh Faraji,https://pureportal.coventry.ac.uk/en/persons/masoumeh-faraji,https://pureportal.coventry.ac.uk/en/persons/masoumeh-faraji/publications/
0,Soroush Faramehr,https://pureportal.coventry.ac.uk/en/persons/soroush-faramehr,https://pureportal.coventry.ac.uk/en/persons/soroush-faramehr/publications/
0,Miguel Farias,https://pureportal.coventry.ac.uk/en/persons/miguel-farias,https://pureportal.coventry.ac.uk/en/persons/miguel-farias/publications/
0,Sebastien Farnaud,https://pureportal.coventry.ac.uk/en/persons/sebastien-farnaud,https://pureportal.coventry.ac.uk/en/persons/sebastien-farnaud/publications/
0,Michelle Farrell,https://pureportal.coventry.ac.uk/en/persons/michelle-farrell,https://pureportal.coventry.ac.uk/en/persons/michelle-farrell/publications/
0,Rachel Farrer,https://pureportal.coventry.ac.uk/en/persons/rachel-farrer,https://pureportal.coventry.ac.uk/en/persons/rachel-farrer/publications/
0,Alireza Fathollahi,https://pureportal.coventry.ac.uk/en/persons/alireza-fathollahi,https://pureportal.coventry.ac.uk/en/persons/alireza-fathollahi/publications/
0,Bushra Fatima,https://pureportal.coventry.ac.uk/en/persons/bushra-fatima,https://pureportal.coventry.ac.uk/en/persons/bushra-fatima/publications/
0,Xiang Fei,https://pureportal.coventry.ac.uk/en/persons/xiang-fei,https://pureportal.coventry.ac.uk/en/persons/xiang-fei/publications/
0,Georges Félix,https://pureportal.coventry.ac.uk/en/persons/georges-felix,https://pureportal.coventry.ac.uk/en/persons/georges-felix/publications/
0,Lesley Ferguson,https://pureportal.coventry.ac.uk/en/persons/lesley-ferguson,https://pureportal.coventry.ac.uk/en/persons/lesley-ferguson/publications/
0,Ken Fero,https://pureportal.coventry.ac.uk/en/persons/ken-fero,https://pureportal.coventry.ac.uk/en/persons/ken-fero/publications/
0,Teresa Ferraz-da-Silva,https://pureportal.coventry.ac.uk/en/persons/teresa-ferraz-da-silva,https://pureportal.coventry.ac.uk/en/persons/teresa-ferraz-da-silva/publications/
0,Carlos Ferreira,https://pureportal.coventry.ac.uk/en/persons/carlos-ferreira,https://pureportal.coventry.ac.uk/en/persons/carlos-ferreira/publications/
0,Clara Ferreira,https://pureportal.coventry.ac.uk/en/persons/clara-ferreira,https://pureportal.coventry.ac.uk/en/persons/clara-ferreira/publications/
0,Jennifer Ferreira,https://pureportal.coventry.ac.uk/en/persons/jennifer-ferreira,https://pureportal.coventry.ac.uk/en/persons/jennifer-ferreira/publications/
0,Elizabete Figueiredo Cardoso,https://pureportal.coventry.ac.uk/en/persons/elizabete-figueiredo-cardoso,https://pureportal.coventry.ac.uk/en/persons/elizabete-figueiredo-cardoso/publications/
0,Petros Panagis Filippatos,https://pureportal.coventry.ac.uk/en/persons/petros-panagis-filippatos,https://pureportal.coventry.ac.uk/en/persons/petros-panagis-filippatos/publications/
0,Peter Finkenbusch,https://pureportal.coventry.ac.uk/en/persons/peter-finkenbusch,https://pureportal.coventry.ac.uk/en/persons/peter-finkenbusch/publications/
0,Owen Finney,https://pureportal.coventry.ac.uk/en/persons/owen-finney,https://pureportal.coventry.ac.uk/en/persons/owen-finney/publications/
0,Tom Fisher,https://pureportal.coventry.ac.uk/en/persons/tom-fisher,https://pureportal.coventry.ac.uk/en/persons/tom-fisher/publications/
0,Michael Fishwick,https://pureportal.coventry.ac.uk/en/persons/michael-fishwick,https://pureportal.coventry.ac.uk/en/persons/michael-fishwick/publications/
0,Katie Fitton Davies,https://pureportal.coventry.ac.uk/en/persons/katie-fitton-davies,https://pureportal.coventry.ac.uk/en/persons/katie-fitton-davies/publications/
0,Michael Fitzpatrick,https://pureportal.coventry.ac.uk/en/persons/michael-fitzpatrick,https://pureportal.coventry.ac.uk/en/persons/michael-fitzpatrick/publications/
0,Brónagh Fleming,https://pureportal.coventry.ac.uk/en/persons/br%C3%B3nagh-fleming,https://pureportal.coventry.ac.uk/en/persons/br%C3%B3nagh-fleming/publications/
0,Joe Fleming,https://pureportal.coventry.ac.uk/en/persons/joe-fleming,https://pureportal.coventry.ac.uk/en/persons/joe-fleming/publications/
0,Susanne Foellmer,https://pureportal.coventry.ac.uk/en/persons/susanne-foellmer,https://pureportal.coventry.ac.uk/en/persons/susanne-foellmer/publications/
0,Omotola Folorunsho,https://pureportal.coventry.ac.uk/en/persons/omotola-folorunsho,https://pureportal.coventry.ac.uk/en/persons/omotola-folorunsho/publications/
0,Pam Fom,https://pureportal.coventry.ac.uk/en/persons/pam-fom,https://pureportal.coventry.ac.uk/en/persons/pam-fom/publications/
0,Mathias Foo,https://pureportal.coventry.ac.uk/en/persons/mathias-fui-lin,https://pureportal.coventry.ac.uk/en/persons/mathias-fui-lin/publications/
0,Beth Footitt,https://pureportal.coventry.ac.uk/en/persons/beth-footitt,https://pureportal.coventry.ac.uk/en/persons/beth-footitt/publications/
0,Sarah Forbes-Robertson,https://pureportal.coventry.ac.uk/en/persons/sarah-forbes-robertson,https://pureportal.coventry.ac.uk/en/persons/sarah-forbes-robertson/publications/
0,Marveh Forghani,https://pureportal.coventry.ac.uk/en/persons/marveh-forghani,https://pureportal.coventry.ac.uk/en/persons/marveh-forghani/publications/
0,Damien Foster,https://pureportal.coventry.ac.uk/en/persons/damien-foster,https://pureportal.coventry.ac.uk/en/persons/damien-foster/publications/
0,Gemma Foster,https://pureportal.coventry.ac.uk/en/persons/gemma-foster,https://pureportal.coventry.ac.uk/en/persons/gemma-foster/publications/
0,Rebecca Foster,https://pureportal.coventry.ac.uk/en/persons/rebecca-foster,https://pureportal.coventry.ac.uk/en/persons/rebecca-foster/publications/
0,Steve Foster,https://pureportal.coventry.ac.uk/en/persons/steve-foster,https://pureportal.coventry.ac.uk/en/persons/steve-foster/publications/
0,Steven Foster,https://pureportal.coventry.ac.uk/en/persons/steven-foster,https://pureportal.coventry.ac.uk/en/persons/steven-foster/publications/
0,Rebecca Fowler,https://pureportal.coventry.ac.uk/en/persons/rebecca-fowler,https://pureportal.coventry.ac.uk/en/persons/rebecca-fowler/publications/
0,Andrew Frampton,https://pureportal.coventry.ac.uk/en/persons/andrew-frampton,https://pureportal.coventry.ac.uk/en/persons/andrew-frampton/publications/
0,Tizzie Frankish,https://pureportal.coventry.ac.uk/en/persons/tizzie-frankish,https://pureportal.coventry.ac.uk/en/persons/tizzie-frankish/publications/
0,Alex Franklin,https://pureportal.coventry.ac.uk/en/persons/alex-franklin,https://pureportal.coventry.ac.uk/en/persons/alex-franklin/publications/
0,Heather Fraser,https://pureportal.coventry.ac.uk/en/persons/heather-fraser,https://pureportal.coventry.ac.uk/en/persons/heather-fraser/publications/
0,Karen Fraser,https://pureportal.coventry.ac.uk/en/persons/karen-fraser,https://pureportal.coventry.ac.uk/en/persons/karen-fraser/publications/
0,Emzi Frater,https://pureportal.coventry.ac.uk/en/persons/emzi-frater,https://pureportal.coventry.ac.uk/en/persons/emzi-frater/publications/
0,Jana Fried,https://pureportal.coventry.ac.uk/en/persons/jana-fried,https://pureportal.coventry.ac.uk/en/persons/jana-fried/publications/
0,Aidan Friend,https://pureportal.coventry.ac.uk/en/persons/aidan-friend-2,https://pureportal.coventry.ac.uk/en/persons/aidan-friend-2/publications/
0,Pietro Paolo Frigenti,https://pureportal.coventry.ac.uk/en/persons/pietro-paolo-frigenti,https://pureportal.coventry.ac.uk/en/persons/pietro-paolo-frigenti/publications/
0,Marwan Fuad,https://pureportal.coventry.ac.uk/en/persons/marwan-fuad,https://pureportal.coventry.ac.uk/en/persons/marwan-fuad/publications/
0,Patrick Fuller,https://pureportal.coventry.ac.uk/en/persons/patrick-fuller,https://pureportal.coventry.ac.uk/en/persons/patrick-fuller/publications/
0,David Luigi Fuschi,https://pureportal.coventry.ac.uk/en/persons/david-luigi-fuschi,https://pureportal.coventry.ac.uk/en/persons/david-luigi-fuschi/publications/
0,Nikolaos Fytas,https://pureportal.coventry.ac.uk/en/persons/nikolaos-fytas,https://pureportal.coventry.ac.uk/en/persons/nikolaos-fytas/publications/
0,Tulika Gadakari,https://pureportal.coventry.ac.uk/en/persons/tulika-gadakari,https://pureportal.coventry.ac.uk/en/persons/tulika-gadakari/publications/
0,Sandeep Gakhal,https://pureportal.coventry.ac.uk/en/persons/sandeep-gakhal,https://pureportal.coventry.ac.uk/en/persons/sandeep-gakhal/publications/
0,Cristina Galalae,https://pureportal.coventry.ac.uk/en/persons/cristina-galalae,https://pureportal.coventry.ac.uk/en/persons/cristina-galalae/publications/
0,Natalia Maria Galan Lopez,https://pureportal.coventry.ac.uk/en/persons/natalia-maria-galan-lopez,https://pureportal.coventry.ac.uk/en/persons/natalia-maria-galan-lopez/publications/
0,Emilie Marianne Aurelie Gallier,https://pureportal.coventry.ac.uk/en/persons/emilie-marianne-aurelie-gallier,https://pureportal.coventry.ac.uk/en/persons/emilie-marianne-aurelie-gallier/publications/
0,Carolina Gallo Granizo,https://pureportal.coventry.ac.uk/en/persons/carolina-gallo-granizo,https://pureportal.coventry.ac.uk/en/persons/carolina-gallo-granizo/publications/
0,"Alfred Gand, FHEA FFB ",https://pureportal.coventry.ac.uk/en/persons/alfred-gand,https://pureportal.coventry.ac.uk/en/persons/alfred-gand/publications/
0,Chanaka Ganepola,https://pureportal.coventry.ac.uk/en/persons/chanaka-ganepola,https://pureportal.coventry.ac.uk/en/persons/chanaka-ganepola/publications/
0,Sivasharmini Ganeshamoorthy,https://pureportal.coventry.ac.uk/en/persons/sivasharmini-ganeshamoorthy,https://pureportal.coventry.ac.uk/en/persons/sivasharmini-ganeshamoorthy/publications/
0,Sivagayinee Gangatheepan,https://pureportal.coventry.ac.uk/en/persons/sivagayinee-gangatheepan,https://pureportal.coventry.ac.uk/en/persons/sivagayinee-gangatheepan/publications/
0,Lisa Ganobcsik-Williams,https://pureportal.coventry.ac.uk/en/persons/lisa-ganobcsik-williams,https://pureportal.coventry.ac.uk/en/persons/lisa-ganobcsik-williams/publications/
0,Runda Gao,https://pureportal.coventry.ac.uk/en/persons/runda-gao-2,https://pureportal.coventry.ac.uk/en/persons/runda-gao-2/publications/
0,Alexeis Garcia-Perez,https://pureportal.coventry.ac.uk/en/persons/alexeis-garcia-perez,https://pureportal.coventry.ac.uk/en/persons/alexeis-garcia-perez/publications/
0,Christopher Gardner,https://pureportal.coventry.ac.uk/en/persons/christopher-gardner,https://pureportal.coventry.ac.uk/en/persons/christopher-gardner/publications/
0,Sheena Gardner,https://pureportal.coventry.ac.uk/en/persons/sheena-gardner,https://pureportal.coventry.ac.uk/en/persons/sheena-gardner/publications/
0,Mahda Garmaki,https://pureportal.coventry.ac.uk/en/persons/mahda-garmaki,https://pureportal.coventry.ac.uk/en/persons/mahda-garmaki/publications/
0,Mark Garner,https://pureportal.coventry.ac.uk/en/persons/mark-garner,https://pureportal.coventry.ac.uk/en/persons/mark-garner/publications/
0,Mark Garratt,https://pureportal.coventry.ac.uk/en/persons/mark-garratt,https://pureportal.coventry.ac.uk/en/persons/mark-garratt/publications/
0,Bekim Gashi,https://pureportal.coventry.ac.uk/en/persons/bekim-gashi,https://pureportal.coventry.ac.uk/en/persons/bekim-gashi/publications/
0,Louise Claire Gates,https://pureportal.coventry.ac.uk/en/persons/louise-claire-gates,https://pureportal.coventry.ac.uk/en/persons/louise-claire-gates/publications/
0,Paul Gaunt,https://pureportal.coventry.ac.uk/en/persons/paul-gaunt,https://pureportal.coventry.ac.uk/en/persons/paul-gaunt/publications/
0,Nitish Gaur,https://pureportal.coventry.ac.uk/en/persons/nitish-gaur,https://pureportal.coventry.ac.uk/en/persons/nitish-gaur/publications/
0,Elena Gaura,https://pureportal.coventry.ac.uk/en/persons/elena-gaura,https://pureportal.coventry.ac.uk/en/persons/elena-gaura/publications/
0,Susan Gautrey,https://pureportal.coventry.ac.uk/en/persons/susan-gautrey,https://pureportal.coventry.ac.uk/en/persons/susan-gautrey/publications/
0,Zoe Gazeley-Eke,https://pureportal.coventry.ac.uk/en/persons/zoe-gazeley-eke,https://pureportal.coventry.ac.uk/en/persons/zoe-gazeley-eke/publications/
0,Lorraine Gearing,https://pureportal.coventry.ac.uk/en/persons/lorraine-gearing,https://pureportal.coventry.ac.uk/en/persons/lorraine-gearing/publications/
0,Catherine George,https://pureportal.coventry.ac.uk/en/persons/catherine-george,https://pureportal.coventry.ac.uk/en/persons/catherine-george/publications/
0,Lenni George,https://pureportal.coventry.ac.uk/en/persons/lenni-george,https://pureportal.coventry.ac.uk/en/persons/lenni-george/publications/
0,Suresh George,https://pureportal.coventry.ac.uk/en/persons/suresh-george,https://pureportal.coventry.ac.uk/en/persons/suresh-george/publications/
0,Alex Edward Georgiou,https://pureportal.coventry.ac.uk/en/persons/alex-edward-georgiou,https://pureportal.coventry.ac.uk/en/persons/alex-edward-georgiou/publications/
0,Simon Gerard,https://pureportal.coventry.ac.uk/en/persons/simon-gerard,https://pureportal.coventry.ac.uk/en/persons/simon-gerard/publications/
0,Denis Gessert,https://pureportal.coventry.ac.uk/en/persons/denis-gessert,https://pureportal.coventry.ac.uk/en/persons/denis-gessert/publications/
0,Rebwar Kamal Gharib,https://pureportal.coventry.ac.uk/en/persons/rebwar-kamal-gharib,https://pureportal.coventry.ac.uk/en/persons/rebwar-kamal-gharib/publications/
